,ids,e_value,hit_start,hit_end,bitscore
162,A6U025,1.03596e-129,9,348,377.671
163,A8Z1H7,1.53498e-128,9,348,374.59
164,A6QFD2,1.53498e-128,9,348,374.59
165,Q5HHG4,1.53498e-128,9,348,374.59
166,Q2FZX9,1.53498e-128,9,348,374.59
167,Q2FIF3,1.53498e-128,9,348,374.59
168,Q4L4T4,3.02329e-125,9,349,366.501
169,Q49W60,1.98463e-121,10,348,356.871
170,O05413,2.40814e-108,6,344,322.973
171,Q9HWH9,6.26797e-100,7,349,301.787
172,D0V3Y4,4.65568e-96,7,347,291.772
173,Q12723,1.51363e-89,10,374,275.979
174,B2TEK6,2.27035e-87,12,354,270.201
175,P47177,2.3983e-82,29,399,258.645
176,O06179,6.77265e-61,7,362,202.406
177,Q8T6T2,1.53574e-55,37,373,189.309
178,Q9I4V0,1.43545e-52,10,312,179.294
179,P49058,9.78625e-49,37,378,171.59
180,Q8ERJ2,1.68042e-37,60,272,140.003
181,Q6HAI0,6.08196e-37,61,272,138.462
182,A0RLN5,6.1515e-37,62,273,138.462
183,Q72WY4,2.04323e-36,61,272,136.922
184,Q814I1,2.97734e-36,62,273,136.536
185,Q630E8,3.26832e-36,61,272,136.536
186,Q81JJ9,3.86225e-36,61,272,136.536
187,O05269,2.91778e-35,62,298,133.84
188,A7Z8C3,3.3409e-35,62,272,133.84
189,B5XLI1,1.34801e-34,71,299,132.299
190,Q48TL6,1.34801e-34,71,299,132.299
191,P0DB91,1.39074e-34,71,299,132.299
192,Q1JGV8,1.39074e-34,71,299,132.299
193,P0DB90,1.39074e-34,71,299,132.299
194,Q5WD10,1.74836e-34,62,273,131.914
195,Q99ZQ1,1.80364e-34,71,299,131.914
196,Q9ZL14,2.35179e-34,35,449,134.61
197,Q65LF6,2.9094e-34,62,272,131.529
198,Q01284,3.11237e-34,33,365,132.299
199,P56088,3.62985e-34,35,449,134.225
200,Q1J6M7,3.8518e-34,71,299,131.144
201,Q1JLQ8,3.8518e-34,71,299,131.144
202,Q1JBS5,3.8518e-34,71,299,131.144
203,Q5XC75,3.8518e-34,71,299,131.144
204,Q8P129,4.31812e-34,71,299,130.758
205,Q7UJL3,4.76727e-34,247,498,134.61
206,Q97DK4,5.5985e-34,62,298,130.758
207,C1DDY1,9.97465e-34,90,332,130.373
208,C0MAM1,1.06569e-33,71,299,129.988
209,C0MF02,1.23234e-33,71,299,129.603
210,Q8E578,1.75362e-33,71,299,129.218
211,Q8DZL4,1.96557e-33,71,299,129.218
212,A2REI5,1.98607e-33,71,299,129.218
213,Q9KGN8,2.2429e-33,38,452,131.914
214,Q49XD2,3.33413e-33,60,271,128.447
215,Q38YF0,3.62643e-33,36,297,128.447
216,B9DS39,5.5425e-33,71,327,128.062
217,Q3K110,1.07543e-32,71,299,127.292
218,P60564,1.59561e-32,60,271,126.521
219,Q6G9M1,1.59561e-32,60,271,126.521
220,P60563,1.59561e-32,60,271,126.521
221,P60562,1.59561e-32,60,271,126.521
222,A5ISL9,1.59561e-32,60,271,126.521
223,A6U1F7,1.59561e-32,60,271,126.521
224,A7X1Z1,1.59561e-32,60,271,126.521
225,Q6GH69,1.82545e-32,60,271,126.521
226,C4L088,1.86132e-32,62,272,126.521
227,Q9ZKZ2,1.86363e-32,61,297,126.521
228,A6QGN9,1.88302e-32,60,271,126.521
229,Q5HG83,1.88302e-32,60,271,126.521
230,Q2FYU4,1.88302e-32,60,271,126.521
231,Q2FH96,1.88302e-32,60,271,126.521
232,Q88L40,1.93407e-32,90,332,126.906
233,A8AXD6,2.10737e-32,71,299,126.521
234,Q2YXS9,2.29221e-32,60,271,126.136
235,B2USX4,2.93832e-32,87,271,126.136
236,B5Z7L6,2.99975e-32,36,271,125.751
237,B1HNS5,4.30168e-32,62,298,125.751
238,C3K017,4.98923e-32,90,326,125.751
239,O25525,5.6279e-32,38,273,125.366
240,B0KG90,7.15676e-32,90,332,125.366
241,B9DP67,7.52903e-32,60,297,124.98
242,Q1CT17,8.52301e-32,93,307,124.595
243,O67820,1.07861e-31,213,456,127.292
244,B1IC44,1.25836e-31,71,299,124.21
245,A4W0T4,1.77089e-31,71,299,123.825
246,A4VUJ2,1.80782e-31,71,299,123.825
247,Q02Z38,2.4834e-31,88,275,123.44
248,C1CEK5,2.53822e-31,71,299,123.44
249,A2RL29,2.78169e-31,88,275,123.44
250,Q9CGF1,2.78169e-31,88,275,123.44
251,Q8CPC9,2.79445e-31,67,271,123.44
252,Q5HPK5,2.79445e-31,67,271,123.44
253,Q48JY0,2.80403e-31,90,326,123.825
254,C1CR55,3.02462e-31,71,299,123.44
255,Q883P1,3.17232e-31,90,341,123.44
256,C1CKY8,3.25101e-31,71,299,123.054
257,B8ZJR9,3.2847e-31,71,299,123.054
258,Q97QG5,3.64144e-31,71,299,123.054
259,Q4KFI7,4.00904e-31,90,326,123.054
260,Q9HLK8,5.04831e-31,42,447,125.366
261,Q831S1,5.87221e-31,61,307,122.284
262,Q8DPJ7,6.15954e-31,71,299,122.669
263,C1C7M7,6.15954e-31,71,299,122.669
264,Q04K71,6.15954e-31,71,299,122.669
265,A4XWQ0,6.22658e-31,90,340,122.669
266,Q1ICL4,7.88714e-31,90,332,122.284
267,Q04GD9,1.35633e-30,61,297,121.514
268,Q3KFC7,1.81632e-30,90,326,121.514
269,B1YH73,1.99193e-30,63,273,121.128
270,Q03AR1,2.20422e-30,40,301,121.128
271,B1J5B5,2.46027e-30,90,341,121.128
272,B2IPN4,2.57605e-30,71,299,120.743
273,Q8KCW4,2.60599e-30,253,459,123.44
274,O50316,2.6847e-30,241,483,123.44
275,B3WCK9,2.76379e-30,40,301,120.743
276,B5E4Y3,2.79695e-30,71,299,120.743
277,Q4L646,4.24008e-30,60,271,119.973
278,Q4ZUM3,4.30339e-30,90,341,120.358
279,Q9L6B7,1.65077e-29,238,453,121.128
280,Q03GJ0,2.1492e-29,61,271,118.432
281,A9BNR6,2.89396e-29,92,296,118.047
282,A4VM41,3.19859e-29,90,332,118.047
283,A1WB23,4.49772e-29,92,296,117.276
284,Q21U05,4.59089e-29,92,296,117.276
285,Q6GC82,4.70744e-29,228,474,119.973
286,Q6GJQ7,4.70744e-29,228,474,119.973
287,P99106,4.70744e-29,228,474,119.973
288,P65169,4.70744e-29,228,474,119.973
289,Q5HIQ7,4.70744e-29,228,474,119.973
290,Q2YVL6,4.70744e-29,228,474,119.973
291,Q2G0Y7,4.70744e-29,228,474,119.973
292,Q2FJM6,4.70744e-29,228,474,119.973
293,B9ME75,5.46476e-29,92,296,117.276
294,P44334,5.62356e-29,203,454,119.973
295,Q8NY70,5.85018e-29,228,474,119.588
296,A6V325,6.4919e-29,90,332,117.276
297,Q02PL5,7.80166e-29,90,332,117.276
298,Q9HZF8,1.02771e-28,90,332,116.891
299,B7UWL8,1.02771e-28,90,332,116.891
300,Q88SV5,2.00597e-28,62,299,115.736
301,P0C0H6,3.2959e-28,41,478,117.662
302,P68839,3.2959e-28,41,478,117.662
303,Q5X9A3,3.2959e-28,41,478,117.662
304,P0C0H7,3.2959e-28,41,478,117.662
305,P21879,5.06525e-28,241,473,117.276
306,P0DB89,6.00191e-28,41,478,116.891
307,P0DB88,6.00191e-28,41,478,116.891
308,Q8U192,6.52458e-28,8,204,111.113
309,B1L993,6.70105e-28,167,414,116.891
310,Q9WYM8,6.70105e-28,167,414,116.891
311,Q4L385,7.00679e-28,240,455,116.891
312,Q49UU8,7.43243e-28,240,455,116.506
313,C5CT60,7.57405e-28,92,296,114.195
314,Q0WD32,7.74113e-28,202,446,116.506
315,A1TNF7,7.97073e-28,92,296,114.195
316,P60565,1.14691e-27,67,303,113.81
317,Q1GBV3,1.55705e-27,67,303,113.424
318,Q04CB0,1.5891e-27,67,303,113.424
319,Q4QEB3,1.80401e-27,238,467,115.736
320,Q8CMQ7,4.56407e-27,240,474,114.58
321,Q5HRX2,4.56407e-27,240,474,114.58
322,B9KBQ2,4.8179e-27,167,414,114.58
323,E9BDA8,5.34823e-27,238,467,114.195
324,Q6F1U6,1.12063e-26,59,297,110.728
325,P42851,1.80573e-26,42,476,112.654
326,Q1WT04,2.61935e-26,61,297,109.958
327,Q9UY49,3.12018e-26,42,476,111.884
328,B1XWM8,3.2748e-26,108,296,109.572
329,Q045S8,3.38624e-26,90,303,109.572
330,O58045,3.89657e-26,42,450,111.884
331,Q5FHY3,3.90256e-26,66,303,109.572
332,A1VMA8,5.16969e-26,92,270,109.187
333,Q7NTY1,5.21033e-26,80,270,108.802
334,Q8G3N6,6.43814e-26,285,508,111.498
335,Q12CT8,7.91386e-26,92,296,108.417
336,A1WIJ3,8.07643e-26,92,296,108.417
337,O58878,1.01485e-25,8,204,105.335
338,Q03TT0,1.79534e-25,84,293,107.646
339,Q9UZQ5,3.85377e-25,8,204,103.794
340,Q6MUI1,1.07415e-24,36,317,105.335
341,A5G3H0,1.23635e-24,53,277,104.95
342,Q39UK4,1.81669e-24,53,277,104.565
343,Q5P1A9,8.36283e-24,88,331,103.409
344,Q8A9C3,1.46626e-23,54,277,101.868
345,A6L5H1,2.08703e-23,54,272,101.483
346,Q480K7,2.69457e-23,91,333,101.868
347,Q82ST3,3.80546e-23,89,321,101.483
348,B5EFU4,4.78145e-23,53,277,100.713
349,Q609J2,5.04092e-23,92,328,101.098
350,A9A5Y7,7.58724e-23,234,451,102.254
351,Q12658,9.88569e-23,292,434,102.254
352,A4SME2,1.29138e-22,91,333,99.9425
353,Q4VRV8,1.37501e-22,219,423,101.868
354,Q9SA34,1.62297e-22,235,473,101.483
355,C6E6N2,1.78349e-22,53,277,98.7869
356,B0UXP9,2.25489e-22,254,420,101.098
357,A0KKK9,2.69798e-22,91,323,99.1721
358,E9PU28,2.83271e-22,254,438,100.713
359,P24547,3.02754e-22,254,438,100.713
360,Q0AIB4,3.46633e-22,89,329,98.7869
361,Q3SWY3,4.02575e-22,285,438,100.328
362,A7Z4Y0,4.36619e-22,314,581,100.713
363,P12269,5.40315e-22,254,438,99.9425
364,P12268,5.94095e-22,260,438,99.9425
365,Q64TN0,6.61859e-22,11,277,97.2461
366,Q5LCI2,6.61859e-22,11,277,97.2461
367,Q07152,6.94817e-22,273,448,99.9425
368,B3PIL8,8.89233e-22,90,322,97.6313
369,Q7NX17,1.06931e-21,91,323,97.6313
370,Q5KP44,1.23787e-21,201,418,99.1721
371,Q9KH33,1.59551e-21,223,456,98.4017
372,B9M211,1.78356e-21,53,277,96.0905
373,Q9JX66,2.8241e-21,88,331,96.0905
374,F7CYY5,4.31208e-21,286,421,97.2461
375,P47996,4.32473e-21,236,423,97.2461
376,Q1H411,4.34865e-21,91,323,95.7053
377,Q54QQ0,5.35807e-21,249,442,97.2461
378,O00086,5.41567e-21,258,429,97.2461
379,Q59Q46,5.41567e-21,258,429,97.2461
380,Q6FCL9,5.9106e-21,88,321,95.3201
381,Q87PB7,9.83985e-21,91,335,94.5497
382,Q0A8M5,1.03496e-20,91,323,94.5497
383,F6S675,1.21653e-20,283,495,96.0905
384,A1ASB3,1.36848e-20,52,278,93.7793
385,Q6LRA2,1.37597e-20,91,336,94.1645
386,Q6D456,1.40336e-20,91,324,94.1645
387,Q13ZM3,1.44664e-20,94,337,94.1645
388,Q6GMG5,1.49472e-20,254,420,95.7053
389,Q2SCG9,1.5085e-20,91,323,94.1645
390,Q5RGV1,2.05615e-20,285,497,95.3201
391,A1KRQ4,2.07559e-20,106,331,93.7793
392,A1K7M2,2.17621e-20,88,320,93.7793
393,Q5F605,2.52744e-20,88,331,93.3941
394,A9M3G1,2.59101e-20,106,337,93.3941
395,Q6A6A0,3.23666e-20,109,228,91.0829
396,Q83CY0,3.55625e-20,73,334,93.3941
397,A9NCV1,3.55625e-20,73,334,93.3941
398,A9KCF2,3.55625e-20,73,334,93.3941
399,B6J0A5,3.55625e-20,73,334,93.3941
400,B6J754,3.55625e-20,73,334,93.3941
401,A9AJX4,3.90799e-20,94,337,93.0089
402,Q9NJD8,4.28936e-20,48,332,93.3941
403,A6VW35,4.71689e-20,90,338,93.0089
404,Q59011,4.72944e-20,229,461,94.1645
405,A7N0L2,4.80255e-20,91,335,92.6237
406,C3LMH4,4.84997e-20,91,335,92.6237
407,Q9KRZ2,4.84997e-20,91,335,92.6237
408,A5F839,4.84997e-20,91,335,92.6237
409,B4EVC3,5.0444e-20,91,327,92.6237
410,A1TZG0,5.29495e-20,90,332,92.6237
411,P20839,5.46829e-20,254,420,94.1645
412,A0JNA3,5.6777e-20,290,420,94.1645
413,O29309,7.04812e-20,171,420,93.7793
414,P50096,7.18038e-20,290,420,93.7793
415,D3ZLZ7,7.24813e-20,290,420,93.7793
416,B5YJH1,7.50836e-20,51,293,91.4681
417,B3E4T4,9.10365e-20,52,276,91.4681
418,C4K4A3,1.03285e-19,91,335,91.8533
419,B2VC84,1.07417e-19,91,333,91.8533
420,Q8EDZ8,1.09166e-19,91,336,91.8533
421,A7MEW0,1.15049e-19,91,333,91.4681
422,B2JKL9,1.16842e-19,94,330,91.8533
423,Q12NG2,1.23993e-19,91,323,91.4681
424,Q0HVV6,1.35418e-19,91,336,91.4681
425,Q0HJL0,1.35418e-19,91,336,91.4681
426,B1LJR7,1.78811e-19,91,322,91.0829
427,B7N3A7,1.78811e-19,91,322,91.0829
428,B7NM29,1.78811e-19,91,322,91.0829
429,Q8K9I5,1.85954e-19,91,335,91.0829
430,A0KW50,2.02278e-19,91,336,91.0829
431,Q040Z7,2.31126e-19,31,214,88.7717
432,B8E984,2.76591e-19,91,323,90.6977
433,Q2SVL9,2.81907e-19,94,337,90.6977
434,P50094,2.84548e-19,257,442,91.8533
435,Q0BFR0,2.9028e-19,94,337,90.6977
436,A6WP30,2.93296e-19,91,323,90.6977
437,Q8R806,3.18891e-19,50,204,88.0013
438,B7VNK9,3.28013e-19,91,323,90.3125
439,C6DFC0,3.28013e-19,91,324,90.3125
440,Q99L27,3.33953e-19,48,327,90.3125
441,A1RJ06,3.3959e-19,91,336,90.3125
442,A4Y7I2,3.3959e-19,91,336,90.3125
443,A9L4D0,3.42924e-19,91,323,90.3125
444,A3D5B9,3.4629e-19,91,323,90.3125
445,Q8XNZ3,3.46422e-19,27,206,88.0013
446,Q0TUP9,3.46422e-19,27,206,88.0013
447,Q1RDR9,3.68843e-19,91,322,90.3125
448,Q8FJ91,3.68843e-19,91,322,90.3125
449,Q0TJB6,3.68843e-19,91,322,90.3125
450,A1A9L5,3.68843e-19,91,322,90.3125
451,B7MS56,3.68843e-19,91,322,90.3125
452,B7MHP7,3.68843e-19,91,322,90.3125
453,B7UN24,3.68843e-19,91,322,90.3125
454,Q2NU82,3.79819e-19,91,335,90.3125
455,P50098,4.83074e-19,284,493,91.4681
456,A9KKR5,4.84912e-19,48,275,89.1569
457,P25468,5.19225e-19,91,322,89.9273
458,B4TRW8,5.19225e-19,91,322,89.9273
459,B5BBM2,5.19225e-19,91,322,89.9273
460,C0PVS5,5.19225e-19,91,322,89.9273
461,A9N6Y4,5.19225e-19,91,322,89.9273
462,Q5PGE0,5.19225e-19,91,322,89.9273
463,B4T1Y8,5.19225e-19,91,322,89.9273
464,B4TDY5,5.19225e-19,91,322,89.9273
465,B5QZE8,5.19225e-19,91,322,89.9273
466,B5FQY8,5.19225e-19,91,322,89.9273
467,B5F1U2,5.19225e-19,91,322,89.9273
468,Q7W4W6,5.28266e-19,96,349,89.9273
469,B5R8M3,5.45207e-19,91,322,89.5421
470,Q9K1D7,5.54975e-19,106,331,89.5421
471,Q57QU4,5.78101e-19,91,322,89.5421
472,O14344,5.84252e-19,260,428,91.0829
473,Q185B2,6.02447e-19,27,206,87.6161
474,P61422,6.15183e-19,12,207,91.0829
475,A4W8V7,6.69256e-19,91,322,89.5421
476,A1JMP8,6.7582e-19,91,322,89.5421
477,Q0SWI9,6.86797e-19,27,206,87.2309
478,P0ADG9,6.96802e-19,202,446,90.6977
479,P0ADG7,6.96802e-19,202,446,90.6977
480,P0ADG8,6.96802e-19,202,446,90.6977
481,Q3Z3H6,7.90004e-19,91,322,89.1569
482,Q31YK8,7.90004e-19,91,322,89.1569
483,B2TUD4,7.90004e-19,91,322,89.1569
484,B6I919,7.90004e-19,91,322,89.1569
485,P0A7E1,7.90004e-19,91,322,89.1569
486,B1IVY7,7.90004e-19,91,322,89.1569
487,A7ZYP7,7.90004e-19,91,322,89.1569
488,B1X8P9,7.90004e-19,91,322,89.1569
489,C4ZQ71,7.90004e-19,91,322,89.1569
490,B7M874,7.90004e-19,91,322,89.1569
491,B5YT76,7.90004e-19,91,322,89.1569
492,P0A7E2,7.90004e-19,91,322,89.1569
493,B7LE45,7.90004e-19,91,322,89.1569
494,A7ZK49,7.90004e-19,91,322,89.1569
495,Q9P2T1,8.17556e-19,48,327,89.5421
496,A9MHU3,8.29489e-19,91,322,89.1569
497,Q0W1L8,9.08715e-19,47,211,86.8457
498,Q7WGE4,9.28365e-19,96,349,89.1569
499,Q2Y5H8,9.36708e-19,89,321,89.1569
500,P50095,9.55792e-19,258,441,90.3125
501,A1SX25,9.69552e-19,91,324,89.1569
502,Q58746,9.9622e-19,170,452,90.3125
503,Q3SL21,1.06006e-18,90,322,88.7717
504,Q83RX6,1.10054e-18,91,322,88.7717
505,Q0T689,1.10054e-18,91,322,88.7717
506,A8M9N4,1.10596e-18,5,191,86.4605
507,B2SLB9,1.24375e-18,90,323,88.7717
508,Q32L93,1.26579e-18,48,327,88.7717
509,A8AID4,1.31152e-18,91,322,88.7717
510,Q3IGZ1,1.32436e-18,91,323,88.7717
511,B7LNV5,1.33732e-18,91,322,88.7717
512,Q74HT0,1.39457e-18,31,214,86.4605
513,Q5E5B6,1.43168e-18,91,333,88.3865
514,Q2KW44,1.46509e-18,96,335,88.7717
515,Q5H0N0,1.50995e-18,90,323,88.7717
516,Q2P3M0,1.50995e-18,90,323,88.7717
517,Q8D9G5,1.56282e-18,91,335,88.3865
518,Q081J9,1.58441e-18,91,323,88.3865
519,B1XV77,1.62411e-18,93,328,88.3865
520,Q7SFX7,1.67348e-18,264,434,89.9273
521,Q7VTR9,1.81354e-18,96,349,88.3865
522,B5FE17,1.91727e-18,91,333,88.0013
523,Q32HW1,1.97407e-18,91,322,88.0013
524,Q7MKX3,2.15472e-18,91,335,88.0013
525,Q3Z7F6,2.16373e-18,160,409,89.1569
526,A6LB11,2.18517e-18,10,277,87.6161
527,P36959,2.23916e-18,48,327,88.0013
528,A4SWU5,2.48946e-18,93,328,88.0013
529,Q84XA3,2.57435e-18,275,422,89.1569
530,Q21JW9,2.57608e-18,90,322,88.0013
531,A8GCK4,2.59204e-18,91,322,87.6161
532,C5BD71,2.66875e-18,91,322,87.6161
533,Q472J6,2.69033e-18,94,329,88.0013
534,C5BKZ2,3.28397e-18,90,326,87.6161
535,Q8F4Q4,3.39721e-18,228,429,88.7717
536,Q8Z7S9,4.42297e-18,91,322,87.2309
537,Q3BUJ7,4.46483e-18,90,323,87.2309
538,Q49729,4.63038e-18,267,505,88.3865
539,O16294,5.46401e-18,48,328,87.2309
540,P31002,6.00092e-18,210,454,88.0013
541,A6UPE6,6.90553e-18,8,190,84.1493
542,Q8PLJ2,7.668e-18,90,323,86.4605
543,Q9GZH3,8.09112e-18,297,420,87.6161
544,B0TGQ8,8.38086e-18,53,279,86.0753
545,A6T106,9.29338e-18,94,334,86.4605
546,Q8P9R0,9.39002e-18,90,323,86.4605
547,B0RTS3,9.39002e-18,90,323,86.4605
548,Q4UTX5,9.39002e-18,90,323,86.4605
549,B9MIU2,9.66566e-18,94,338,86.4605
550,P27442,9.74736e-18,48,332,86.4605
551,P38697,9.97818e-18,258,441,87.6161
552,C4LAB3,1.00446e-17,47,327,86.0753
553,A9BWU2,1.01433e-17,94,335,86.0753
554,Q74CB9,1.0999e-17,53,278,85.6901
555,Q819S5,1.10163e-17,51,272,85.6901
